run,variant,frequency,solution,generation,fitness
1,A,0.05,2,1,0.6977804731872279
1,A,0.05,2,2,0.3122389973223892
1,A,0.05,2,3,-0.5683600857295433
1,A,0.05,2,4,-0.13818543393004692
1,A,0.05,2,5,0.4697371157846907
1,A,0.05,2,6,-0.00932392097898336
1,A,0.05,2,7,0.6826413110347093
1,A,0.05,2,8,-0.413203031302388
1,A,0.05,2,9,-0.7727284625463658
1,A,0.05,3,0,0.1020606583473244
1,A,0.05,3,1,0.011049372896307712
1,A,0.05,3,2,0.27647379190460286
1,A,0.05,3,3,0.35673784985327367
1,A,0.05,3,4,-0.00947104421896918
1,A,0.05,3,5,0.267591564915959
1,A,0.05,3,6,0.20059006038823113
1,A,0.05,3,7,0.3025649797802475
1,A,0.05,3,8,0.2919964557559806
1,A,0.05,3,9,0.03971510177826251
1,A,0.05,4,0,-0.009768684835075417
1,A,0.05,4,1,0.08257688921917873
1,A,0.05,4,2,0.035841270271054
1,A,0.05,4,3,0.026506902071966067
1,A,0.05,4,4,0.03276327179779541
1,A,0.05,4,5,0.029660454883301424
1,A,0.05,4,6,-0.3692484329080799
1,A,0.05,4,7,0.019070581611505367
1,A,0.05,4,8,-0.04787588654096219
1,A,0.05,4,9,0.02588170270073808
1,A,0.05,5,0,0.822507788511899
1,A,0.05,5,1,1.0049790567274952
1,A,0.05,5,2,0.9473448040992016
1,A,0.05,5,3,1.0699718566534746
1,A,0.05,5,4,0.9703699111587216
1,A,0.05,5,5,0.9681497085975357
1,A,0.05,5,6,0.9700302768489171
1,A,0.05,5,7,0.917901298828497
1,A,0.05,5,8,0.9902623841256128
1,A,0.05,5,9,1.0119157881123633
1,A,0.05,6,0,-0.47818013140907994
1,A,0.05,6,1,-0.48133517447406154
1,A,0.05,6,2,-1.105287881779963
1,A,0.05,6,3,-0.4828228078900446
1,A,0.05,6,4,-0.24978879269132165
1,A,0.05,6,5,-1.1399757728428002
1,A,0.05,6,6,-0.7791007879742375
1,A,0.05,6,7,-1.290545387629666
1,A,0.05,6,8,-0.940733465130686
1,A,0.05,6,9,-1.1195326435422692
1,A,0.05,7,0,0.7882661171074618
1,A,0.05,7,1,1.0147421643899375
1,A,0.05,7,2,0.2563014293947095
1,A,0.05,7,3,0.6011428565719722
1,A,0.05,7,4,0.9506155753914711
1,A,0.05,7,5,0.7037410218406382
1,A,0.05,7,6,0.4276321961620369
1,A,0.05,7,7,0.5049370783876952
1,A,0.05,7,8,0.2549646957064508
1,A,0.05,7,9,0.5345516547854058
1,A,0.05,8,0,0.8553563313967981
1,A,0.05,8,1,0.9838022721540174
1,A,0.05,8,2,0.6900159796400325
1,A,0.05,8,3,0.7137386354231076
1,A,0.05,8,4,0.8026154126753461
1,A,0.05,8,5,0.8927056983708407
1,A,0.05,8,6,1.119424186115066
1,A,0.05,8,7,0.8015143026581835
1,A,0.05,8,8,1.0836063882713771
1,A,0.05,8,9,0.31377840929406176
1,A,0.05,9,0,-0.5279145929175211
1,A,0.05,9,1,-0.8182429924486408
1,A,0.05,9,2,-0.2796942802296963
1,A,0.05,9,3,-0.25396188228583777
1,A,0.05,9,4,-0.9427616200973311
1,A,0.05,9,5,-0.572400402579888
1,A,0.05,9,6,-0.36497116104294364
1,A,0.05,9,7,-0.6617758874378199
1,A,0.05,9,8,-0.3017804355035066
1,A,0.05,9,9,-0.46868297739184933
1,B,100,0,0,0.4140166327210333
1,B,100,0,1,0.7307522752506288
1,B,100,0,2,0.53661241286585
1,B,100,0,3,0.476429645942924
1,B,100,0,4,0.6061059124662729
1,B,100,0,5,0.7006970327783419
1,B,100,0,6,0.6300597955685753
1,B,100,0,7,0.6619349081315605
1,B,100,0,8,1.154402771031213
1,B,100,0,9,0.7730755159582341
1,B,100,1,0,-0.5962263656601958
1,B,100,1,1,-1.6774573711032121
1,B,100,1,2,-0.03969966205654804
1,B,100,1,3,0.00448577746433617
1,B,100,1,4,-0.48892216378066217
1,B,100,1,5,-0.3132019154390322
1,B,100,1,6,0.07372790591110158
1,B,100,1,7,-0.39342676656634207
1,B,100,1,8,-0.2361693263264916
1,B,100,1,9,-0.46971031306463706
1,B,100,2,0,1.3430551611232904
1,B,100,2,1,1.495629037631027
1,B,100,2,2,1.7238880451074032
1,B,100,2,3,1.613953425079793
1,B,100,2,4,1.35681240987664
1,B,100,2,5,1.383575229529885
1,B,100,2,6,1.6061771862809087
1,B,100,2,7,1.1826093588751105
1,B,100,2,8,1.1009678587281848
1,B,100,2,9,1.313470930761418
1,B,100,3,0,0.34450634590302853
1,B,100,3,1,0.535480951507227
1,B,100,3,2,0.27715201228249864
1,B,100,3,3,0.24491265724916
1,B,100,3,4,0.10875257572996287
1,B,100,3,5,0.20498817045086115
1,B,100,3,6,0.41855767230245555
1,B,100,3,7,0.05280583392167649
1,B,100,3,8,0.2615118097582424
1,B,100,3,9,0.3999011861511055
1,B,100,4,0,-0.5965858010817262
1,B,100,4,1,-0.6378925153042496
1,B,100,4,2,-0.5966444726956213
1,B,100,4,3,-0.31930572385207595
1,B,100,4,4,-0.7843290973218441
1,B,100,4,5,-0.2579113717563453
1,B,100,4,6,-0.20408574654847222
1,B,100,4,7,-0.5039507635718067
1,B,100,4,8,-0.6632160931313414
1,B,100,4,9,-0.44072774538191434
1,B,100,5,0,0.31382940452102137
1,B,100,5,1,0.346552855085849
1,B,100,5,2,0.3342005628149166
1,B,100,5,3,0.7682488267884953
1,B,100,5,4,0.8905480310128846
1,B,100,5,5,0.13087107445163695
1,B,100,5,6,0.7254576285443809
1,B,100,5,7,0.1678696552863933
1,B,100,5,8,0.07096666239888132
1,B,100,5,9,0.6467149087691116
1,B,100,6,0,-0.6068748079066135
1,B,100,6,1,-0.800337442485774
1,B,100,6,2,-0.7278156431263387
1,B,100,6,3,-0.9289674134404726
1,B,100,6,4,-0.7040414130740296
1,B,100,6,5,-0.6676794652184146
1,B,100,6,6,-0.7340611988408332
1,B,100,6,7,-0.5729281210670816
1,B,100,6,8,-0.6498814532898824
1,B,100,6,9,-0.8876629690342488
1,B,100,7,0,-0.8379609659007043
1,B,100,7,1,0.1044520583097277
1,B,100,7,2,0.2609559494620994
1,B,100,7,3,-0.755525429686245
1,B,100,7,4,-0.5267722833203451
1,B,100,7,5,-0.3075421221666934
1,B,100,7,6,-0.1875928231870574
1,B,100,7,7,-0.060906753949368064
1,B,100,7,8,-0.6001236596724132
1,B,100,7,9,-0.019471237609904407
1,B,100,8,0,-0.4402030129096779
1,B,100,8,1,0.07519492950695125
1,B,100,8,2,-0.10931886815039378
1,B,100,8,3,-0.32794881263615183
1,B,100,8,4,-0.16381222679799443
1,B,100,8,5,-0.01917049653213839
1,B,100,8,6,0.005078076015919779
1,B,100,8,7,-0.09597193801992786
1,B,100,8,8,-0.009162398744219428
1,B,100,8,9,-0.09657437341163076
1,B,100,9,0,0.6477625003989411
1,B,100,9,1,0.6067032432026448
1,B,100,9,2,0.5597391721140546
1,B,100,9,3,0.6536058572351144
1,B,100,9,4,0.495460857333625
1,B,100,9,5,0.6609480616485022
1,B,100,9,6,0.24768839645773572
1,B,100,9,7,0.5037473699939148
1,B,100,9,8,0.6294562560319027
1,B,100,9,9,0.7214806952160043
