run,variant,frequency,solution,generation,fitness
1,B,100,7,1,-0.5637357222325888
1,B,100,7,2,-0.09698971876408082
1,B,100,7,3,-0.5177843129472011
1,B,100,7,4,-1.856749075627117
1,B,100,7,5,-1.1166725848841168
1,B,100,7,6,-0.3987468314868025
1,B,100,7,7,-0.2143479749041368
1,B,100,7,8,-0.8463219223445065
1,B,100,7,9,-0.4461390959401406
1,B,100,8,0,1.3777304274082638
1,B,100,8,1,1.449569525686746
1,B,100,8,2,1.2166693870793586
1,B,100,8,3,1.6944442949827534
1,B,100,8,4,1.745200202749311
1,B,100,8,5,1.5603731776862741
1,B,100,8,6,1.3124993805555454
1,B,100,8,7,1.6009892080560117
1,B,100,8,8,1.4864718328212048
1,B,100,8,9,1.6000541510675275
1,B,100,9,0,2.3607539998603526
1,B,100,9,1,2.287113986863259
1,B,100,9,2,1.9498711054965967
1,B,100,9,3,1.8243904508010556
1,B,100,9,4,2.4788895087346416
1,B,100,9,5,2.3609570338155463
1,B,100,9,6,3.2794394631862165
1,B,100,9,7,2.7676433460138985
1,B,100,9,8,1.5592965262626954
1,B,100,9,9,3.0367692524000245
2,A,0.05,0,0,1.9175919002550208
2,A,0.05,0,1,1.7405060208668814
2,A,0.05,0,2,2.319558728780349
2,A,0.05,0,3,1.6232527008689035
2,A,0.05,0,4,1.629786678386865
2,A,0.05,0,5,1.545424030237549
2,A,0.05,0,6,1.600309189230174
2,A,0.05,0,7,1.7049262005855925
2,A,0.05,0,8,2.0037578992097007
2,A,0.05,0,9,2.1823525075003007
2,A,0.05,1,0,-0.8798561989296823
2,A,0.05,1,1,-1.2184465818360486
2,A,0.05,1,2,-1.9484948710077887
2,A,0.05,1,3,-0.09080661745673621
2,A,0.05,1,4,-0.8867131786256224
2,A,0.05,1,5,-0.7402247610687025
2,A,0.05,1,6,-1.0898738656813762
2,A,0.05,1,7,-1.2053107535166843
2,A,0.05,1,8,-0.793814850899705
2,A,0.05,1,9,-1.0922335097472884
2,A,0.05,2,0,0.788168014369084
2,A,0.05,2,1,0.4865857411160717
2,A,0.05,2,2,1.0159288058967777
2,A,0.05,2,3,0.5272260204035873
2,A,0.05,2,4,0.8420332112554928
2,A,0.05,2,5,0.6543384489264927
