run,variant,frequency,solution,generation,fitness
0,B,100,0,15,-1.641412783645972
0,B,100,0,16,-1.7211613085628306
0,B,100,0,17,-1.8598978838316422
0,B,100,0,18,-1.9021090189762169
0,B,100,0,19,-1.7510726351444212
0,B,100,0,20,-1.959911937798259
0,B,100,0,21,-2.390351937779494
0,B,100,0,22,-2.141827070285753
0,B,100,0,23,-1.2045862013582347
0,B,100,0,24,-1.856755694046045
0,B,100,0,25,-1.502914645750308
0,B,100,0,26,-1.2153573408014477
0,B,100,0,27,-1.8200789895972094
0,B,100,0,28,-1.8779485537991134
0,B,100,0,29,-1.7252696108560897
0,B,100,0,30,-2.00249349941048
0,B,100,0,31,-1.6704214085275995
0,B,100,0,32,-2.047262686462137
0,B,100,0,33,-1.859673445496214
0,B,100,0,34,-2.136725516535731
0,B,100,0,35,-2.0184219405717116
0,B,100,0,36,-1.5161477681417497
0,B,100,0,37,-1.720248538618141
0,B,100,0,38,-1.6092931511953907
0,B,100,0,39,-1.947302521250175
0,B,100,0,40,-1.7294231743722432
0,B,100,0,41,-1.6380931870676376
0,B,100,0,42,-1.971155461830081
0,B,100,0,43,-1.5235447284884105
0,B,100,0,44,-1.478587437235793
0,B,100,0,45,-1.6306690916130608
0,B,100,0,46,-1.6330031740118183
0,B,100,0,47,-1.3755097387557893
0,B,100,0,48,-1.5028537783477025
0,B,100,0,49,-2.2195329084199558
0,B,100,1,0,0.3188900867432882
0,B,100,1,1,0.32469867504066996
0,B,100,1,2,0.1599663058338057
0,B,100,1,3,0.17291649813442145
0,B,100,1,4,0.3166531259846387
0,B,100,1,5,0.4472760331621533
0,B,100,1,6,0.776675892266659
0,B,100,1,7,0.9324714828836274
0,B,100,1,8,0.7199327531695723
0,B,100,1,9,0.9668073788221349
0,B,100,1,10,1.4280651084108926
0,B,100,1,11,1.180688293232236
0,B,100,1,12,1.3309035707971713
0,B,100,1,13,1.5081292210638966
0,B,100,1,14,1.5486565430970238
0,B,100,1,15,1.2034302349530053
0,B,100,1,16,1.3084333799404315
0,B,100,1,17,1.2836335335191935
0,B,100,1,18,1.3147527510033252
0,B,100,1,19,0.5273180753736801
0,B,100,1,20,1.6212058975065708
0,B,100,1,21,1.502899310344816
0,B,100,1,22,1.4380883017873616
0,B,100,1,23,1.4537586056854068
0,B,100,1,24,1.3605208735006684
0,B,100,1,25,1.5698160207997187
0,B,100,1,26,1.534957266082019
0,B,100,1,27,1.2582213247941652
0,B,100,1,28,1.0785162425253338
0,B,100,1,29,1.4935141453230953
0,B,100,1,30,1.3944705900404988
0,B,100,1,31,2.008412420355601
0,B,100,1,32,1.4276073473997022
0,B,100,1,33,1.8978508074367406
0,B,100,1,34,1.8781958685960218
0,B,100,1,35,1.5798797087913556
0,B,100,1,36,0.4709544322194469
0,B,100,1,37,1.010510159404879
0,B,100,1,38,1.658828006837387
0,B,100,1,39,1.555812920747688
0,B,100,1,40,1.6873196355914437
0,B,100,1,41,1.4633816328402829
0,B,100,1,42,1.8259194161813053
0,B,100,1,43,1.2988564226196115
0,B,100,1,44,1.8412870667294423
0,B,100,1,45,1.7880344133136026
0,B,100,1,46,1.7210478716645623
0,B,100,1,47,1.7350891046787305
0,B,100,1,48,1.385739642950065
0,B,100,1,49,1.4350091435418042
0,B,100,2,0,-0.7859946858236556
0,B,100,2,1,-0.9110715629766956
0,B,100,2,2,-0.6617024698744642
0,B,100,2,3,-0.5831715011833034
0,B,100,2,4,-0.8860290216542993
0,B,100,2,5,-0.5679116618236302
0,B,100,2,6,-0.8196456373191018
0,B,100,2,7,-0.7985743110777596
0,B,100,2,8,-0.5519968263034529
0,B,100,2,9,-0.7096607571528195
0,B,100,2,10,-0.5983048335159625
0,B,100,2,11,-1.1663220360865822
